|message_id|user_name|speaker|timestamp|conversation_id|text
44|cda9d9c7-1032-45fc-b5c4-2e0f634d8950|Leopard|f457f80daa704edbacb67672184d281d|2021-06-10 18:03:38.491300+00:00|561af921-b29b-486e-ad76-aabbaf4c9a06.tsv|maybe you are right.
45|5c62babb-c34a-4ea2-810a-4d6a99631166|Butterfly|8bbe19e68b0345abb76ae7ccb2b6123e|2021-06-10 18:03:58.631598+00:00|561af921-b29b-486e-ad76-aabbaf4c9a06.tsv|F and 8 are irrelevant since we're just trying to solve for the rule.
52|ca780300-9f48-4e01-8c15-ad91fbdbd7a1|Leopard|f457f80daa704edbacb67672184d281d|2021-06-10 18:07:02.167074+00:00|561af921-b29b-486e-ad76-aabbaf4c9a06.tsv|ok
22|9cf47065-20e3-4a56-83ba-8fe773b03429|Tiger|aff05b8da76348af93d645ecb731e178|2021-06-08 17:59:15.674590+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|Hi, how are you?
23|6f882fe4-f771-42c7-ad0d-50d7eac09157|Tiger|aff05b8da76348af93d645ecb731e178|2021-06-08 18:00:08.332824+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|I clicked the cards with the 2 and the E because 2 is an even number and E is a vowel.
24|2eb29519-ae53-4e26-8ca9-dfe3db5e96dd|Cat|eaf7d4d1b15243c6a9a959ad0f3cce3f|2021-06-08 18:00:57.619482+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|I clicked the same two cards. I think this solution is correct.
25|2787de68-59b1-463b-8638-21ca9f275960|Tiger|aff05b8da76348af93d645ecb731e178|2021-06-08 18:01:15.238657+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|Yeah, I don't see any other solution that would make sense.
26|ce711cae-9d55-4fbf-b241-df4134e41bb4|Cat|eaf7d4d1b15243c6a9a959ad0f3cce3f|2021-06-08 18:01:27.330003+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|9 is not an even number and W is not a vowel.
27|d15d8cab-c425-4304-9c8f-47579264f4d1|Tiger|aff05b8da76348af93d645ecb731e178|2021-06-08 18:01:38.763546+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|Agreed.
28|eb51052e-6e98-46e1-bb20-47e45817d2d5|Cat|eaf7d4d1b15243c6a9a959ad0f3cce3f|2021-06-08 18:01:58.328527+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|Should we test the 9 to ensure that there is no vowel on that side?
29|1c508b78-dd47-4597-967c-6c3231308bfb|Tiger|aff05b8da76348af93d645ecb731e178|2021-06-08 18:02:38.309421+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|Is there a way to test it? I thought we wouldn't see the answer until after the final decision.
30|5f28bfd2-2dda-4d39-a695-64c2615ee671|Cat|eaf7d4d1b15243c6a9a959ad0f3cce3f|2021-06-08 18:02:53.026173+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|When you do research, sometimes there is a test of a control group. The 9 would be the control.
31|6b0444fc-f483-4191-8e07-688c6544cd8a|Tiger|aff05b8da76348af93d645ecb731e178|2021-06-08 18:03:43.402501+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|So how do we test the 9?
34|f9dcc36c-f3a8-461e-94ec-a87e19c5f2e0|Cat|eaf7d4d1b15243c6a9a959ad0f3cce3f|2021-06-08 18:04:22.956488+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|We can't select the 9. It states only the cards required to verify the rule.
35|52cc611e-1ea6-4c77-9b3e-8cc9c14a539f|Cat|eaf7d4d1b15243c6a9a959ad0f3cce3f|2021-06-08 18:04:45.084748+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|The two cards are 2 & E
36|b977cef0-a4fd-498f-a28a-865a615ee2de|Tiger|aff05b8da76348af93d645ecb731e178|2021-06-08 18:05:29.353556+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|That's what I'm going to go with.
38|543302dc-be92-4b62-a287-aacf17204162|Cat|eaf7d4d1b15243c6a9a959ad0f3cce3f|2021-06-08 18:05:40.044853+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|I think we should go with that too.
39|628b16c6-eb66-4c04-a1d0-89a6e10c5d26|Cat|eaf7d4d1b15243c6a9a959ad0f3cce3f|2021-06-08 18:05:54.701633+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|Do you think that our answer will be correct?
41|f1911fcd-bfc3-436c-9ba4-9e10c4691f93|Cat|eaf7d4d1b15243c6a9a959ad0f3cce3f|2021-06-08 18:06:37.564694+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|We are only concerned with the number of cards we need to test the rule?
42|e4899d43-d8c4-4a01-a36e-d35ebbe24ce0|Cat|eaf7d4d1b15243c6a9a959ad0f3cce3f|2021-06-08 18:07:40.116382+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|Would you like to submit the same answer?
43|b31310c2-3a9f-44a9-9f74-81cf150ce14e|Cat|eaf7d4d1b15243c6a9a959ad0f3cce3f|2021-06-08 18:08:22.797522+00:00|816e2b09-21bc-4d7b-9d34-c1a3352bafe3.tsv|I'm going to click it and submit. 
27|ba887950-b351-4727-813e-afa71bcdb29b|Hamster|5cb6569bec87451e81ec2371e9bdbad8|2021-05-14 17:28:45.417840+00:00|ad0f379c-af8a-4a65-a836-61d496afd3a3.tsv|Hi everyone, I submitted the letter U? you guys?
28|dbc96d6c-3c0d-4cc5-bae4-4569fca93af2|Zebra|1162307ef234413ebdc2a240e799b7d6|2021-05-14 17:28:55.032794+00:00|ad0f379c-af8a-4a65-a836-61d496afd3a3.tsv|u and 6 both
30|f99bd3db-31c3-4d6b-9c37-8473c07c4e36|Bat|78a22a32d7e642eca4f7c1d7f90523a1|2021-05-14 17:29:00.774574+00:00|ad0f379c-af8a-4a65-a836-61d496afd3a3.tsv|U and 6 should be the only 2 cards needed to test the rule
32|c8e479bf-45e0-4c48-87b6-d40a2fbd2098|Hamster|5cb6569bec87451e81ec2371e9bdbad8|2021-05-14 17:29:24.861319+00:00|ad0f379c-af8a-4a65-a836-61d496afd3a3.tsv|awesome, fixed my answer I submitted U and 6 as well
34|aad20e59-1d2c-4380-a9c9-cac5707c8910|Zebra|1162307ef234413ebdc2a240e799b7d6|2021-05-14 17:29:45.174186+00:00|ad0f379c-af8a-4a65-a836-61d496afd3a3.tsv|final decision and submit now?
35|fb841b8e-d698-405b-80f9-63241e450c78|Hamster|5cb6569bec87451e81ec2371e9bdbad8|2021-05-14 17:29:53.866513+00:00|ad0f379c-af8a-4a65-a836-61d496afd3a3.tsv|@Alpaca doing okay?
36|8ac6f4e7-46c5-4641-bff2-5e01dae9800c|Hamster|5cb6569bec87451e81ec2371e9bdbad8|2021-05-14 17:30:53.429449+00:00|ad0f379c-af8a-4a65-a836-61d496afd3a3.tsv|"Im guessing we cannot ""final decision and submit Hit"" without alpaca joining in the chat?"
37|5d73d207-e910-4a46-86d5-ad98649e8f1d|Zebra|1162307ef234413ebdc2a240e799b7d6|2021-05-14 17:31:20.175457+00:00|ad0f379c-af8a-4a65-a836-61d496afd3a3.tsv|i think they're probably gone.  since the rest of us agree i say we finish it.
38|4dff0a56-cccc-483f-8bd1-4fb47bab5acb|Hamster|5cb6569bec87451e81ec2371e9bdbad8|2021-05-14 17:31:42.690824+00:00|ad0f379c-af8a-4a65-a836-61d496afd3a3.tsv|okay, if we all agree lets final decision and submit hit
39|33d33ffc-f2ab-4e39-bbef-2132fc48c464|Hamster|5cb6569bec87451e81ec2371e9bdbad8|2021-05-14 17:31:49.412595+00:00|ad0f379c-af8a-4a65-a836-61d496afd3a3.tsv|we all agree on U and 6 correct?
40|d6c76926-ced4-49b3-885d-b766103673f6|Zebra|1162307ef234413ebdc2a240e799b7d6|2021-05-14 17:32:01.178240+00:00|ad0f379c-af8a-4a65-a836-61d496afd3a3.tsv|seems that way
41|4352388a-b8b6-49bc-b956-1d0ba609928b|Hamster|5cb6569bec87451e81ec2371e9bdbad8|2021-05-14 17:32:15.421490+00:00|ad0f379c-af8a-4a65-a836-61d496afd3a3.tsv|@bat you @Bat 
42|a321d033-8095-46c4-bb56-4839fcfbd9e6|Hamster|5cb6569bec87451e81ec2371e9bdbad8|2021-05-14 17:32:24.013189+00:00|ad0f379c-af8a-4a65-a836-61d496afd3a3.tsv|@bat you agree?
43|ad1171fc-46f1-46e5-83fa-5304778dc001|Zebra|1162307ef234413ebdc2a240e799b7d6|2021-05-14 17:32:44.153123+00:00|ad0f379c-af8a-4a65-a836-61d496afd3a3.tsv|i'm submitting it now.  have a good day.
44|0c9734d2-f5bf-4087-b85e-62dcc81b9809|Hamster|5cb6569bec87451e81ec2371e9bdbad8|2021-05-14 17:32:47.774795+00:00|ad0f379c-af8a-4a65-a836-61d496afd3a3.tsv|same
21|1b4916a6-08e6-476e-a8df-011632489a0e|Alpaca|6cb7846c29c74a6eaf6232819f2fa3b2|2021-06-14 16:50:44.444690+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|Hello all
22|a89074e3-b3b8-46a9-89f6-f3b558a35d1f|Emu|ce57c6375df6468cb1646f614da6c425|2021-06-14 16:50:47.849483+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|Hey there!
23|ee01bf6f-cc29-494b-af8d-227ecbdb43df|Lobster|0d554d47b6df4bceafca2f905a7e841a|2021-06-14 16:50:51.730693+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|Hey all!
24|8d9e0e6c-369f-41a7-9c98-4435fda0fa54|Emu|ce57c6375df6468cb1646f614da6c425|2021-06-14 16:51:00.178588+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|I chose E. 
25|12b456b9-9d54-416f-b43f-9b3f4c120a82|Dolphin|24d0f994da894330a6f6ba81c214e9d7|2021-06-14 16:51:03.251262+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|Howdy!
26|661a4844-5bb3-4ef7-ab46-2cb6fa28f7fa|Alpaca|6cb7846c29c74a6eaf6232819f2fa3b2|2021-06-14 16:51:12.070511+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|Card E is the only vowel
29|a4487b49-d9ce-4600-8823-346a7ce7bd09|Dolphin|24d0f994da894330a6f6ba81c214e9d7|2021-06-14 16:51:21.794342+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|I chose E and 7
32|1838190c-5e9b-439c-83a5-c84ed1fa118c|Lobster|0d554d47b6df4bceafca2f905a7e841a|2021-06-14 16:51:56.915210+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|I chose E and 7 too
33|c34d7de0-590e-4719-b66c-1440c5e82ecd|Dolphin|24d0f994da894330a6f6ba81c214e9d7|2021-06-14 16:52:04.693803+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|Choosing 7 guards against the exception
34|d716c4fe-c82d-46bc-b895-23aedcce3533|Emu|ce57c6375df6468cb1646f614da6c425|2021-06-14 16:52:12.593630+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|Vowels have an even number on one side. Does that mean all evens also have a vowel?
35|4e947c20-dd57-46b6-a008-baed7a930edd|Dolphin|24d0f994da894330a6f6ba81c214e9d7|2021-06-14 16:52:44.492875+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|Rule does not say all evens have a voweel
36|4779842c-932e-4239-b643-f68ba586fe26|Emu|ce57c6375df6468cb1646f614da6c425|2021-06-14 16:53:02.366737+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|Ok. That’s what I was thinking. 
37|416002ae-8b99-4848-b76c-849ad4e26efd|Alpaca|6cb7846c29c74a6eaf6232819f2fa3b2|2021-06-14 16:53:08.780905+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|We have to choose the card that tests the rule
38|dba8f1af-21f8-48f3-badd-73957837c8ff|Alpaca|6cb7846c29c74a6eaf6232819f2fa3b2|2021-06-14 16:53:23.574705+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|2 and E
41|f2dd3432-43f2-475d-aad8-d4b6daa7c2b1|Emu|ce57c6375df6468cb1646f614da6c425|2021-06-14 16:53:45.798809+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|So, yes, I see the logic with choosing both E and 7. 
42|e7847343-5431-4d5a-8e43-59092afa4ce6|Emu|ce57c6375df6468cb1646f614da6c425|2021-06-14 16:54:42.414909+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|2 vs. 7… explain your logic :)
43|68f7d1a4-287b-44ca-bfaf-cc4eb8306efb|Dolphin|24d0f994da894330a6f6ba81c214e9d7|2021-06-14 16:55:01.065272+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|2 can have a consonant and the rule would still be true
45|0ce7e843-1449-4d89-b7ba-25335ff29d85|Emu|ce57c6375df6468cb1646f614da6c425|2021-06-14 16:55:34.431168+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|I agree. 
46|df739f17-39b1-415b-8824-227e7c8ed5f2|Alpaca|6cb7846c29c74a6eaf6232819f2fa3b2|2021-06-14 16:55:38.973157+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|2 should have a vowel
47|6fa8477e-1fdd-4447-be2d-a21c16f0c554|Emu|ce57c6375df6468cb1646f614da6c425|2021-06-14 16:55:46.850153+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|Can anyone explain the 7 logic. 
48|45021881-ff31-49da-828a-52f2237ef5eb|Emu|ce57c6375df6468cb1646f614da6c425|2021-06-14 16:56:26.046020+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|All vowels have an even number. But that doesn’t mean all even numbers have to have a vowel. Does that make sense?
51|a61bcbd1-5a98-47bc-8db2-b6e5c5a73f66|Dolphin|24d0f994da894330a6f6ba81c214e9d7|2021-06-14 16:57:16.018092+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|If all cards with vowels have an even number, then the 7 cannot have a vowel.  If it does, this demonstrates breakage of the rule.
56|1230a9e0-c172-4983-9bdb-b7f75ce3dfe3|Alpaca|6cb7846c29c74a6eaf6232819f2fa3b2|2021-06-14 16:57:33.901402+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|An even number should have a vowel
57|f8d81c62-6be3-42e6-a40f-d2459c0acb31|Emu|ce57c6375df6468cb1646f614da6c425|2021-06-14 16:57:59.322533+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|I think that is a perfect explanation. I’m willing to choose E and 7 and be done. How about you all?
58|46891354-6216-48f5-bd0a-54220c241695|Alpaca|6cb7846c29c74a6eaf6232819f2fa3b2|2021-06-14 16:58:17.242902+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|E2
59|001ac909-adb8-4e72-a749-ef85efb86375|Emu|ce57c6375df6468cb1646f614da6c425|2021-06-14 16:59:31.429989+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|What say you, Dolphin and Lobster?
61|9fa34cfc-e880-4fdb-8aa3-b841e40c161b|Lobster|0d554d47b6df4bceafca2f905a7e841a|2021-06-14 16:59:38.222290+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|I agree with Emu, doesn't necessarily mean 2 has an even number on the back. That's the whole point
62|738ec55a-cc1a-473e-950d-8772b43efd5c|Dolphin|24d0f994da894330a6f6ba81c214e9d7|2021-06-14 17:00:04.711917+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|Rule states all cards with even have a vowel, but it does not require that all even numbers have a vowel.  Thus, the 2 can have either a vowel or a consonan
63|c108970e-6aef-4e31-900f-10085e90cbde|Lobster|0d554d47b6df4bceafca2f905a7e841a|2021-06-14 17:00:07.608447+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|They're manipulating the wording to go with the most obvious answer.
64|b886f2a3-6f03-497b-b561-b3a452c30ebe|Emu|ce57c6375df6468cb1646f614da6c425|2021-06-14 17:00:44.957333+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|I’m happy with that explanation. Are we done?
65|76aea05b-922f-49bb-864a-f79a176dec48|Lobster|0d554d47b6df4bceafca2f905a7e841a|2021-06-14 17:01:07.849848+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|I'm going E7
66|ce01bbab-3e48-422d-9243-a81c741cb47d|Emu|ce57c6375df6468cb1646f614da6c425|2021-06-14 17:01:20.758989+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|Same. 
67|c7019e04-cf2b-45c5-9d40-8986fa45a80f|Dolphin|24d0f994da894330a6f6ba81c214e9d7|2021-06-14 17:01:42.155938+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|i am cool wirth E7
69|2fdc5903-36cf-4cb1-b56f-b7bd660c6945|Lobster|0d554d47b6df4bceafca2f905a7e841a|2021-06-14 17:01:59.051081+00:00|0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780.tsv|Cool, seems like we are all in agreement!
27|33b66f90-f400-413a-b6e2-234251a55ab9|Panda|1efbb7785a1848d5a11be5248a4c3a3a|2021-06-07 17:22:56.117748+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|Hello
28|0c1bb897-6f20-4991-8331-492a69ca3076|Butterfly|16da33bbea7f47f5a175234222bcf815|2021-06-07 17:22:59.145890+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|Hi
29|8e0e3bbf-b8ea-4caf-8f86-04d60946c1c0|Lobster|4b84e7972ff7475da9062e16e6971054|2021-06-07 17:23:02.348918+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|Hello
30|ec440431-4f40-421b-9816-c2979a9919a6|Panda|1efbb7785a1848d5a11be5248a4c3a3a|2021-06-07 17:23:02.607871+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|So what does everyone think?
31|4618e465-b3e8-407f-9a59-fe35a3e34830|Tiger|c7076171e51c45178acebb0d3a6ec2a0|2021-06-07 17:23:04.931824+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|Hello
32|0d7700b0-4b7b-4845-86bd-d96c196ca403|Ox|54930f61ab6c45ecaf5d46d20cc3c6d7|2021-06-07 17:23:08.377773+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|Hi everyone.  
33|1b7d4f36-411e-46a1-bfbc-868bd79a6238|Butterfly|16da33bbea7f47f5a175234222bcf815|2021-06-07 17:23:22.410601+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|"The way I interpret it, only ""U"" would need to be turned.  "
34|3a4603b0-4670-438e-ab0b-85ce4f77369f|Tiger|c7076171e51c45178acebb0d3a6ec2a0|2021-06-07 17:23:29.693299+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|I think U and 3 are the cards to turn over
35|bd0cc16c-da39-4f6f-9c20-031e187eb1a8|Panda|1efbb7785a1848d5a11be5248a4c3a3a|2021-06-07 17:23:43.919288+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|but there's only 1
36|c281ae82-68b3-48b0-a5c2-e9e31f39f46c|Ox|54930f61ab6c45ecaf5d46d20cc3c6d7|2021-06-07 17:23:49.033500+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|I chose 6 and 3.
37|57585b0c-6d99-4bdc-b0b2-49157b3e5ba3|Lobster|4b84e7972ff7475da9062e16e6971054|2021-06-07 17:23:52.774840+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|I chose U and 6
38|32469223-f05d-485a-9864-be05c64a6beb|Panda|1efbb7785a1848d5a11be5248a4c3a3a|2021-06-07 17:24:02.105523+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|oh nevermind
39|acae8ed5-5041-4348-b751-56ff0c147cf0|Panda|1efbb7785a1848d5a11be5248a4c3a3a|2021-06-07 17:24:17.578896+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|I Just said Q
40|35a6fda6-8ab8-4341-af79-79e380a4d6f0|Butterfly|16da33bbea7f47f5a175234222bcf815|2021-06-07 17:24:54.033902+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|The rule is only focusing on vowels so I think Q could be eliminated for sure.  Thoughts?
41|1195578b-4084-4287-85c1-d4f63ab9c30f|Tiger|c7076171e51c45178acebb0d3a6ec2a0|2021-06-07 17:24:58.949066+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|3 will prove that there is an vowel next to a odd number
42|76218375-d1f5-4181-b4f9-37724c4eae76|Lobster|4b84e7972ff7475da9062e16e6971054|2021-06-07 17:25:05.506161+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|I would agree Q can be eliminated
43|cce52f4e-a2a8-4ded-98e4-cffb8387882d|Tiger|c7076171e51c45178acebb0d3a6ec2a0|2021-06-07 17:25:12.645201+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|Yes, I agree
44|5fa0448a-a626-4618-a2ec-a90a9dc94ea0|Ox|54930f61ab6c45ecaf5d46d20cc3c6d7|2021-06-07 17:25:22.139188+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|Does turn mean switch?
45|1c06b2f9-08b3-4aa6-8ec3-4a0800a7d0ff|Butterfly|16da33bbea7f47f5a175234222bcf815|2021-06-07 17:25:23.705319+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|But there could be consonant behind 3.  
46|7078cb36-2ce4-46ea-a631-50fcedf8862b|Butterfly|16da33bbea7f47f5a175234222bcf815|2021-06-07 17:25:40.125163+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|Which wouldn't disprove the rule.
47|d84aa0cb-1914-4d88-bf78-4e3d04038a97|Tiger|c7076171e51c45178acebb0d3a6ec2a0|2021-06-07 17:26:02.666087+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|I think 3 definitely needs to be used
48|eaebd1d2-b8d7-4109-9097-0151e0d0e622|Butterfly|16da33bbea7f47f5a175234222bcf815|2021-06-07 17:26:18.628572+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|So 3 and U?
49|d346714b-46fb-4104-9500-b446b9796ce5|Tiger|c7076171e51c45178acebb0d3a6ec2a0|2021-06-07 17:26:23.158126+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|How else to prove a consonant?
50|e6bea803-72fb-4ee2-a6fe-8ef8730402fc|Tiger|c7076171e51c45178acebb0d3a6ec2a0|2021-06-07 17:26:34.502477+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|Yes, that is my choice
51|ca1bb660-2769-48da-8013-b37bca1a298d|Ox|54930f61ab6c45ecaf5d46d20cc3c6d7|2021-06-07 17:26:56.353076+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|I am confused.
52|4ed96bc5-2aed-4221-b247-f9ccc0ab432b|Butterfly|16da33bbea7f47f5a175234222bcf815|2021-06-07 17:27:07.841946+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|I'm just saying a consonant could have even or odd numbers so it wouldn't matter.  I'm fine with 3 and U though.
55|6c805fe2-847e-4966-a273-a9b0318ad711|Panda|1efbb7785a1848d5a11be5248a4c3a3a|2021-06-07 17:27:20.361350+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|ok
58|5fb251cf-5482-4e59-9b48-7510ccfaeb18|Ox|54930f61ab6c45ecaf5d46d20cc3c6d7|2021-06-07 17:27:50.276101+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|Is everyone choosing 3 and U?
59|5eb6068a-193a-4069-8419-0e8c22e8105c|Tiger|c7076171e51c45178acebb0d3a6ec2a0|2021-06-07 17:28:05.355513+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|All cards that hve vowels should be even U is a vowel, yes everyone
67|5103e9b1-e7db-4b6a-ac50-8991e487b0e8|Lobster|4b84e7972ff7475da9062e16e6971054|2021-06-07 17:28:43.478136+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|Okay
77|cc0f8be2-bd38-437b-a7b0-7cba2c08e92f|Ox|54930f61ab6c45ecaf5d46d20cc3c6d7|2021-06-07 17:29:49.573250+00:00|2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c.tsv|Okay, I am also choosing 3 and U.
24|46a96cc4-4be3-48ec-bc84-06a02e62048c|Narwhal|fb669f2d6c2d47518f191d89f97d4042|2020-09-01 17:27:33.801575+00:00|f7dbb768-ca66-40ac-8449-01773f9fbf3c.tsv|hi
25|be886e68-dfd7-4723-9b8f-60cd1fd88b3f|Duck|e030fb75f691469caa0cf68baf5ebb1a|2020-09-01 17:27:38.615977+00:00|f7dbb768-ca66-40ac-8449-01773f9fbf3c.tsv|hello
26|cd0c526e-716c-4bc6-be39-dd99ce407ef8|Alpaca|96bc68fc48984284b9929dd445b5bb52|2020-09-01 17:27:42.824210+00:00|f7dbb768-ca66-40ac-8449-01773f9fbf3c.tsv|hi
27|18f26098-2836-4b99-9949-fd8131901410|Falcon|aff73c3971df4a3da8c02ec7cc17c448|2020-09-01 17:27:47.040915+00:00|f7dbb768-ca66-40ac-8449-01773f9fbf3c.tsv|so what we are supposed to discuss about
28|29e253ed-06bc-4293-ad6e-2e9b0c93b746|Falcon|aff73c3971df4a3da8c02ec7cc17c448|2020-09-01 17:27:55.646917+00:00|f7dbb768-ca66-40ac-8449-01773f9fbf3c.tsv|Hi
29|560077cc-3277-4c08-b26c-82f3d1dd8e0b|Narwhal|fb669f2d6c2d47518f191d89f97d4042|2020-09-01 17:27:55.763717+00:00|f7dbb768-ca66-40ac-8449-01773f9fbf3c.tsv|i am not sure
30|5f85c25e-eb9b-418e-958c-01f3ac7d2467|Duck|e030fb75f691469caa0cf68baf5ebb1a|2020-09-01 17:28:00.345005+00:00|f7dbb768-ca66-40ac-8449-01773f9fbf3c.tsv|which of the cards to flip right
31|c490528a-8c17-4a44-a985-3b77837ec2a9|Alpaca|96bc68fc48984284b9929dd445b5bb52|2020-09-01 17:28:07.552628+00:00|f7dbb768-ca66-40ac-8449-01773f9fbf3c.tsv|The task we just submitted
32|86ee6527-73eb-4935-a75f-80bd06801cd0|Narwhal|fb669f2d6c2d47518f191d89f97d4042|2020-09-01 17:28:10.624812+00:00|f7dbb768-ca66-40ac-8449-01773f9fbf3c.tsv|the instructions aren't clear
33|62111e31-b02c-4b81-afea-eee7d748df63|Falcon|aff73c3971df4a3da8c02ec7cc17c448|2020-09-01 17:28:35.675128+00:00|f7dbb768-ca66-40ac-8449-01773f9fbf3c.tsv|Which card did you choose? I chose U and 4
